zip,city,county,state,center_latitude,center_longitude
46061,Noblesville,Hamilton,IN,40.05,-86.03
46062,Noblesville,Hamilton,IN,40.05,-86.03
46063,Orestes,Madison,IN,40.27,-85.72
46064,Pendleton,Madison,IN,40,-85.74
46065,Rossville,Clinton,IN,40.42,-86.59
46067,Sedalia,Clinton,IN,40.41,-86.51
46068,Sharpsville,Tipton,IN,40.37,-86.08
46069,Sheridan,Hamilton,IN,40.13,-86.21
46070,Summitville,Madison,IN,40.33,-85.64
46071,Thorntown,Boone,IN,40.12,-86.61
46072,Tipton,Tipton,IN,40.28,-86.04
46074,Westfield,Hamilton,IN,40.04,-86.13
46075,Whitestown,Boone,IN,39.99,-86.34
46076,Windfall,Tipton,IN,40.36,-85.95
46077,Zionsville,Boone,IN,39.95,-86.27
46082,Carmel,Hamilton,IN,39.96,-86.1
46085,Fishers,Hamilton,IN,39.96,-86.01
46102,Advance,Boone,IN,39.99,-86.62
46103,Amo,Hendricks,IN,39.68,-86.61
46104,Arlington,Rush,IN,39.65,-85.57
46105,Bainbridge,Putnam,IN,39.76,-86.81
46106,Bargersville,Johnson,IN,39.51,-86.16
46107,"Beech Grove",Marion,IN,39.71,-86.08
46110,Boggstown,Shelby,IN,39.56,-85.91
46111,Brooklyn,Morgan,IN,39.54,-86.37
46112,Brownsburg,Hendricks,IN,39.84,-86.39
46113,Camby,Marion,IN,39.63,-86.3
46115,Carthage,Rush,IN,39.73,-85.57
46117,Charlottesville,Hancock,IN,39.82,-85.65
46118,Clayton,Hendricks,IN,39.68,-86.52
46120,Cloverdale,Putnam,IN,39.52,-86.79
46121,Coatesville,Hendricks,IN,39.68,-86.66
46122,Danville,Hendricks,IN,39.76,-86.51
46123,Avon,Hendricks,IN,39.76,-86.39
46124,Edinburgh,Johnson,IN,39.35,-85.96
46125,Eminence,Morgan,IN,39.46,-86.46
46126,Fairland,Shelby,IN,39.59,-85.85
46127,Falmouth,Rush,IN,39.74,-85.35
46128,Fillmore,Putnam,IN,39.67,-86.75
46129,Finly,Hancock,IN,39.79,-85.76
46130,Fountaintown,Shelby,IN,39.66,-85.78
46131,Franklin,Johnson,IN,39.49,-86.05
46133,Glenwood,Fayette,IN,39.62,-85.3
46135,Greencastle,Putnam,IN,39.64,-86.84
46140,Greenfield,Hancock,IN,39.79,-85.77
46142,Greenwood,Johnson,IN,39.61,-86.11
46143,Greenwood,Johnson,IN,39.61,-86.11
46144,Gwynneville,Shelby,IN,39.66,-85.68
46146,Homer,Rush,IN,39.58,-85.52
46147,Jamestown,Boone,IN,39.92,-86.62
46148,Knightstown,Henry,IN,39.79,-85.52
46149,Lizton,Hendricks,IN,39.88,-86.54
46150,Manilla,Rush,IN,39.57,-85.63
46151,Martinsville,Morgan,IN,39.42,-86.42
46154,Maxwell,Hancock,IN,39.79,-85.76
46155,Mays,Rush,IN,39.74,-85.46
46156,Milroy,Rush,IN,39.49,-85.51
46157,Monrovia,Morgan,IN,39.57,-86.5
46158,Mooresville,Morgan,IN,39.61,-86.37
46160,Morgantown,Morgan,IN,39.37,-86.25
46161,Morristown,Shelby,IN,39.67,-85.69
46162,Needham,Johnson,IN,39.48,-85.99
46163,"New Palestine",Hancock,IN,39.72,-85.89
46164,Nineveh,Johnson,IN,39.38,-86.08
46165,"North Salem",Hendricks,IN,39.85,-86.64
46166,Paragon,Morgan,IN,39.39,-86.56
46167,Pittsboro,Hendricks,IN,39.86,-86.46
46168,Plainfield,Hendricks,IN,39.7,-86.38
46170,Putnamville,Putnam,IN,39.56,-86.85
46171,Reelsville,Putnam,IN,39.53,-86.95
46172,Roachdale,Putnam,IN,39.84,-86.8
46173,Rushville,Rush,IN,39.61,-85.44
46175,Russellville,Putnam,IN,39.85,-86.98
46176,Shelbyville,Shelby,IN,39.52,-85.77
46180,Stilesville,Hendricks,IN,39.63,-86.63
46181,Trafalgar,Johnson,IN,39.41,-86.14
46182,Waldron,Shelby,IN,39.48,-85.66
46183,"West Newton",Marion,IN,39.7,-86.25
46184,Whiteland,Johnson,IN,39.55,-86.08
46186,Wilkinson,Hancock,IN,39.88,-85.6
46201,Indianapolis,Marion,IN,39.77,-86.14
46202,Indianapolis,Marion,IN,39.77,-86.14
46203,Indianapolis,Marion,IN,39.77,-86.14
46204,Indianapolis,Marion,IN,39.77,-86.14
46205,Indianapolis,Marion,IN,39.77,-86.14
46206,Indianapolis,Marion,IN,39.77,-86.14
46207,Indianapolis,Marion,IN,39.77,-86.14
46208,Indianapolis,Marion,IN,39.77,-86.14
46209,Indianapolis,Marion,IN,39.77,-86.14
46211,Indianapolis,Marion,IN,39.77,-86.14
46214,Indianapolis,Marion,IN,39.77,-86.14
46216,Indianapolis,Marion,IN,39.77,-86.14
46217,Indianapolis,Marion,IN,39.77,-86.14
46218,Indianapolis,Marion,IN,39.77,-86.14
46219,Indianapolis,Marion,IN,39.77,-86.14
46220,Indianapolis,Marion,IN,39.77,-86.14
46221,Indianapolis,Marion,IN,39.77,-86.14
46222,Indianapolis,Marion,IN,39.77,-86.14
46223,Indianapolis,Marion,IN,39.77,-86.14
46224,Indianapolis,Marion,IN,39.77,-86.14
46225,Indianapolis,Marion,IN,39.77,-86.14
46226,Indianapolis,Marion,IN,39.77,-86.14
46227,Indianapolis,Marion,IN,39.77,-86.14
46228,Indianapolis,Marion,IN,39.77,-86.14
46229,Indianapolis,Marion,IN,39.77,-86.14
46230,Indianapolis,Marion,IN,39.77,-86.14
46231,Indianapolis,Marion,IN,39.77,-86.14
46234,Indianapolis,Marion,IN,39.77,-86.14
46235,Indianapolis,Marion,IN,39.77,-86.14
46236,Indianapolis,Marion,IN,39.77,-86.14
46237,Indianapolis,Marion,IN,39.77,-86.14
46239,Indianapolis,Marion,IN,39.77,-86.14
46240,Indianapolis,Marion,IN,39.77,-86.14
46241,Indianapolis,Marion,IN,39.77,-86.14
46242,Indianapolis,Marion,IN,39.77,-86.14
46244,Indianapolis,Marion,IN,39.77,-86.14
46247,Indianapolis,Marion,IN,39.77,-86.14
46249,Indianapolis,Marion,IN,39.77,-86.14
46250,Indianapolis,Marion,IN,39.77,-86.14
46251,Indianapolis,Marion,IN,39.77,-86.14
46253,Indianapolis,Marion,IN,39.77,-86.14
46254,Indianapolis,Marion,IN,39.77,-86.14
46255,Indianapolis,Marion,IN,39.77,-86.14
46256,Indianapolis,Marion,IN,39.77,-86.14
46259,Indianapolis,Marion,IN,39.77,-86.14
46260,Indianapolis,Marion,IN,39.77,-86.14
46262,Indianapolis,Marion,IN,39.76,-86.15
46266,Indianapolis,Marion,IN,39.77,-86.14
46268,Indianapolis,Marion,IN,39.77,-86.14
46274,Indianapolis,Marion,IN,39.77,-86.14
46275,Indianapolis,Marion,IN,39.77,-86.14
46277,Indianapolis,Marion,IN,39.77,-86.14
46278,Indianapolis,Marion,IN,39.77,-86.14
46280,Indianapolis,Hamilton,IN,39.77,-86.14
46282,Indianapolis,Marion,IN,39.77,-86.14
46283,Indianapolis,Marion,IN,39.77,-86.14
46285,Indianapolis,Marion,IN,39.77,-86.14
46290,Indianapolis,Hamilton,IN,39.77,-86.14
46291,Indianapolis,Marion,IN,39.77,-86.14
46295,Indianapolis,Marion,IN,39.77,-86.14
46296,Indianapolis,Marion,IN,39.77,-86.16
46298,Indianapolis,Marion,IN,39.77,-86.14
46301,"Beverly Shores",Porter,IN,41.68,-86.97
46302,"Boone Grove",Porter,IN,41.35,-87.13
46303,"Cedar Lake",Lake,IN,41.37,-87.43
46304,Chesterton,Porter,IN,41.6,-87.05
46307,"Crown Point",Lake,IN,41.42,-87.35
46308,"Crown Point",Lake,IN,41.42,-87.35
46310,Demotte,Jasper,IN,41.16,-87.26
46311,Dyer,Lake,IN,41.5,-87.5
46312,"East Chicago",Lake,IN,41.64,-87.45
46319,Griffith,Lake,IN,41.52,-87.42
46320,Hammond,Lake,IN,41.62,-87.49
46321,Munster,Lake,IN,41.54,-87.5
46322,Highland,Lake,IN,41.54,-87.45
46323,Hammond,Lake,IN,41.62,-87.49
46324,Hammond,Lake,IN,41.62,-87.49
46325,Hammond,Lake,IN,41.62,-87.49
46327,Hammond,Lake,IN,41.62,-87.49
46340,Hanna,"La Porte",IN,41.4,-86.75
46341,Hebron,Porter,IN,41.32,-87.2
46342,Hobart,Lake,IN,41.53,-87.26
46345,Kingsbury,"La Porte",IN,41.53,-86.69
46346,"Kingsford Heights","La Porte",IN,41.48,-86.69
46347,Kouts,Porter,IN,41.31,-87.02
46348,"La Crosse","La Porte",IN,41.31,-86.88
46349,"Lake Village",Newton,IN,41.12,-87.45
46350,"La Porte","La Porte",IN,41.6,-86.71
46352,"La Porte","La Porte",IN,41.6,-86.71
46355,Leroy,Lake,IN,41.36,-87.27
46356,Lowell,Lake,IN,41.29,-87.41
46360,"Michigan City","La Porte",IN,41.71,-86.87
46361,"Michigan City","La Porte",IN,41.71,-86.87
46365,"Mill Creek","La Porte",IN,41.53,-86.54
46366,"North Judson",Starke,IN,41.21,-86.77
46368,Portage,Porter,IN,41.58,-87.18
46371,"Rolling Prairie","La Porte",IN,41.68,-86.6
46372,Roselawn,Newton,IN,41.14,-87.31
46373,"Saint John",Lake,IN,41.44,-87.47
46374,"San Pierre",Starke,IN,41.21,-86.86
46375,Schererville,Lake,IN,41.48,-87.44
46376,Schneider,Lake,IN,41.19,-87.44
46377,Shelby,Lake,IN,41.19,-87.34
46379,"Sumava Resorts",Newton,IN,41.16,-87.43
46380,Tefft,Jasper,IN,41.19,-86.96
46381,Thayer,Newton,IN,41.17,-87.33
46382,"Union Mills","La Porte",IN,41.46,-86.81
46383,Valparaiso,Porter,IN,41.47,-87.05
46384,Valparaiso,Porter,IN,41.47,-87.05
46385,Valparaiso,Porter,IN,41.47,-87.05
46390,Wanatah,"La Porte",IN,41.43,-86.88
46391,Westville,"La Porte",IN,41.53,-86.9
46392,Wheatfield,Jasper,IN,41.19,-87.05
46393,Wheeler,Porter,IN,41.51,-87.18
46394,Whiting,Lake,IN,41.67,-87.48
46401,Gary,Lake,IN,41.59,-87.34
46402,Gary,Lake,IN,41.59,-87.34
46403,Gary,Lake,IN,41.59,-87.34
46404,Gary,Lake,IN,41.59,-87.34
46405,"Lake Station",Lake,IN,41.57,-87.26
46406,Gary,Lake,IN,41.59,-87.34
46407,Gary,Lake,IN,41.59,-87.34
46408,Gary,Lake,IN,41.59,-87.34
46409,Gary,Lake,IN,41.59,-87.34
46410,Merrillville,Lake,IN,41.47,-87.32
46411,Merrillville,Lake,IN,41.47,-87.32
46501,Argos,Marshall,IN,41.23,-86.24
46502,Atwood,Kosciusko,IN,41.26,-85.97
46504,Bourbon,Marshall,IN,41.29,-86.11
46506,Bremen,Marshall,IN,41.44,-86.15
46507,Bristol,Elkhart,IN,41.72,-85.81
46508,Burket,Kosciusko,IN,41.15,-85.96
46510,Claypool,Kosciusko,IN,41.12,-85.87
46511,Culver,Marshall,IN,41.21,-86.42
46513,Donaldson,Starke,IN,41.36,-86.44
46514,Elkhart,Elkhart,IN,41.68,-85.96
46515,Elkhart,Elkhart,IN,41.68,-85.96
46516,Elkhart,Elkhart,IN,41.68,-85.96
46517,Elkhart,Elkhart,IN,41.68,-85.96
46524,"Etna Green",Kosciusko,IN,41.27,-86.04
46526,Goshen,Elkhart,IN,41.57,-85.83
46527,Goshen,Elkhart,IN,41.57,-85.83
46528,Goshen,Elkhart,IN,41.57,-85.83
46530,Granger,"St. Joseph",IN,41.73,-86.13
46531,Grovertown,Starke,IN,41.32,-86.52
46532,Hamlet,Starke,IN,41.37,-86.58
46534,Knox,Starke,IN,41.29,-86.62
46536,Lakeville,"St. Joseph",IN,41.52,-86.27
46537,Lapaz,Marshall,IN,41.45,-86.3
46538,Leesburg,Kosciusko,IN,41.32,-85.84
46539,Mentone,Kosciusko,IN,41.17,-86.03
46540,Middlebury,Elkhart,IN,41.67,-85.7
46542,Milford,Kosciusko,IN,41.41,-85.84
46543,Millersburg,Elkhart,IN,41.52,-85.69
46544,Mishawaka,"St. Joseph",IN,41.66,-86.16
46545,Mishawaka,"St. Joseph",IN,41.66,-86.16
46546,Mishawaka,"St. Joseph",IN,41.66,-86.16
46550,Nappanee,Elkhart,IN,41.44,-85.98
46552,"New Carlisle","St. Joseph",IN,41.7,-86.51
46553,"New Paris",Elkhart,IN,41.5,-85.82
46554,"North Liberty","St. Joseph",IN,41.53,-86.43
46555,"North Webster",Kosciusko,IN,41.32,-85.69
46556,"Notre Dame","St. Joseph",IN,41.7,-86.24
46561,Osceola,"St. Joseph",IN,41.66,-86.07
46562,Pierceton,Kosciusko,IN,41.19,-85.7
46563,Plymouth,Marshall,IN,41.34,-86.31
46565,Shipshewana,Lagrange,IN,41.67,-85.57
46567,Syracuse,Kosciusko,IN,41.42,-85.74
46570,Tippecanoe,Marshall,IN,41.22,-86.1
46571,Topeka,Lagrange,IN,41.53,-85.54
46572,Tyner,Marshall,IN,41.4,-86.4
46573,Wakarusa,Elkhart,IN,41.53,-86.01
46574,Walkerton,"St. Joseph",IN,41.46,-86.48
46580,Warsaw,Kosciusko,IN,41.23,-85.85
46581,Warsaw,Kosciusko,IN,41.23,-85.85
46582,Warsaw,Kosciusko,IN,41.23,-85.85
46590,"Winona Lake",Kosciusko,IN,41.21,-85.81
46595,Wyatt,"St. Joseph",IN,41.52,-86.16
46601,"South Bend","St. Joseph",IN,41.67,-86.26
46604,"South Bend","St. Joseph",IN,41.68,-86.25
46613,"South Bend","St. Joseph",IN,41.67,-86.26
46614,"South Bend","St. Joseph",IN,41.67,-86.26
46615,"South Bend","St. Joseph",IN,41.67,-86.26
46616,"South Bend","St. Joseph",IN,41.67,-86.26
46617,"South Bend","St. Joseph",IN,41.67,-86.26
46619,"South Bend","St. Joseph",IN,41.67,-86.26
46620,"South Bend","St. Joseph",IN,41.68,-86.25
46624,"South Bend","St. Joseph",IN,41.67,-86.26
46626,"South Bend","St. Joseph",IN,41.67,-86.26
46628,"South Bend","St. Joseph",IN,41.67,-86.26
46634,"South Bend","St. Joseph",IN,41.67,-86.26
46635,"South Bend","St. Joseph",IN,41.67,-86.26
46637,"South Bend","St. Joseph",IN,41.67,-86.26
46660,"South Bend","St. Joseph",IN,41.67,-86.26
46680,"South Bend","St. Joseph",IN,41.67,-86.26
46699,"South Bend","St. Joseph",IN,41.67,-86.26
46701,Albion,Noble,IN,41.39,-85.41
46702,Andrews,Huntington,IN,40.85,-85.6
46703,Angola,Steuben,IN,41.64,-85
46704,Arcola,Allen,IN,41.1,-85.3
46705,Ashley,"De Kalb",IN,41.52,-85.06
46706,Auburn,"De Kalb",IN,41.36,-85.05
46710,Avilla,Noble,IN,41.36,-85.23
46711,Berne,Adams,IN,40.65,-84.95
46713,Bippus,Huntington,IN,40.94,-85.61
46714,Bluffton,Wells,IN,40.74,-85.17
46721,Butler,"De Kalb",IN,41.42,-84.87
46723,Churubusco,Whitley,IN,41.23,-85.32
46725,"Columbia City",Whitley,IN,41.15,-85.48
46730,Corunna,"De Kalb",IN,41.43,-85.14
46731,Craigville,Wells,IN,40.8,-85.09
46732,Cromwell,Noble,IN,41.4,-85.61
46733,Decatur,Adams,IN,40.83,-84.92
46737,Fremont,Steuben,IN,41.73,-84.93
46738,Garrett,"De Kalb",IN,41.34,-85.12
46740,Geneva,Adams,IN,40.59,-84.95
46741,Grabill,Allen,IN,41.21,-84.96
46742,Hamilton,Steuben,IN,41.53,-84.91
46743,Harlan,Allen,IN,41.22,-84.83
46745,Hoagland,Allen,IN,40.94,-85
46746,Howe,Lagrange,IN,41.72,-85.42
46747,Hudson,Steuben,IN,41.53,-85.08
46748,Huntertown,Allen,IN,41.23,-85.16
46750,Huntington,Huntington,IN,40.88,-85.5
46755,Kendallville,Noble,IN,41.44,-85.25
46759,Keystone,Wells,IN,40.58,-85.27
46760,Kimmell,Noble,IN,41.37,-85.51
46761,Lagrange,Lagrange,IN,41.64,-85.41
46763,Laotto,Noble,IN,41.3,-85.2
46764,Larwill,Whitley,IN,41.17,-85.62
46765,Leo,Allen,IN,41.23,-85.04
46766,"Liberty Center",Wells,IN,40.69,-85.27
46767,Ligonier,Noble,IN,41.46,-85.59
46769,"Linn Grove",Adams,IN,40.61,-84.97
46770,Markle,Wells,IN,40.82,-85.33
46771,Mongo,Lagrange,IN,41.68,-85.27
46772,Monroe,Adams,IN,40.74,-84.94
46773,Monroeville,Allen,IN,40.97,-84.86
46774,"New Haven",Allen,IN,41.06,-85.02
46776,Orland,Steuben,IN,41.73,-85.17
46777,Ossian,Wells,IN,40.87,-85.16
46778,Petroleum,Wells,IN,40.61,-85.15
46779,"Pleasant Lake",Steuben,IN,41.58,-85.01
46780,"Pleasant Mills",Adams,IN,40.85,-84.86
46781,Poneto,Wells,IN,40.65,-85.22
46782,Preble,Adams,IN,40.83,-85.01
46783,Roanoke,Huntington,IN,40.96,-85.37
46784,"Rome City",Noble,IN,41.48,-85.35
46785,"Saint Joe","De Kalb",IN,41.31,-84.9
46786,"South Milford",Lagrange,IN,41.53,-85.27
46787,"South Whitley",Whitley,IN,41.08,-85.62
46788,Spencerville,"De Kalb",IN,41.27,-84.92
46789,Stroh,Lagrange,IN,41.58,-85.19
46791,Uniondale,Wells,IN,40.82,-85.24
46792,Warren,Huntington,IN,40.68,-85.42
46793,Waterloo,"De Kalb",IN,41.43,-85.02
46794,Wawaka,Noble,IN,41.48,-85.48
46795,Wolcottville,Lagrange,IN,41.52,-85.36
46796,Wolflake,Noble,IN,41.32,-85.48
46797,Woodburn,Allen,IN,41.12,-84.85
46798,Yoder,Allen,IN,40.93,-85.2
46799,Zanesville,Wells,IN,40.91,-85.28
46801,"Fort Wayne",Allen,IN,41.07,-85.13
46802,"Fort Wayne",Allen,IN,41.07,-85.13
46803,"Fort Wayne",Allen,IN,41.07,-85.13
46804,"Fort Wayne",Allen,IN,41.07,-85.13
46805,"Fort Wayne",Allen,IN,41.07,-85.13
46806,"Fort Wayne",Allen,IN,41.07,-85.13
46807,"Fort Wayne",Allen,IN,41.07,-85.13
46808,"Fort Wayne",Allen,IN,41.07,-85.13
46809,"Fort Wayne",Allen,IN,41.07,-85.13
46814,"Fort Wayne",Allen,IN,41.07,-85.13
46815,"Fort Wayne",Allen,IN,41.07,-85.13
46816,"Fort Wayne",Allen,IN,41.07,-85.13
46818,"Fort Wayne",Allen,IN,41.07,-85.13
46819,"Fort Wayne",Allen,IN,41.07,-85.13
46825,"Fort Wayne",Allen,IN,41.07,-85.13
46835,"Fort Wayne",Allen,IN,41.07,-85.13
46845,"Fort Wayne",Allen,IN,41.07,-85.13
46850,"Fort Wayne",Allen,IN,41.07,-85.13
46851,"Fort Wayne",Allen,IN,41.07,-85.13
46852,"Fort Wayne",Allen,IN,41.07,-85.13
46853,"Fort Wayne",Allen,IN,41.07,-85.13
46854,"Fort Wayne",Allen,IN,41.07,-85.13
46855,"Fort Wayne",Allen,IN,41.07,-85.13
46856,"Fort Wayne",Allen,IN,41.07,-85.13
46857,"Fort Wayne",Allen,IN,41.07,-85.13
46858,"Fort Wayne",Allen,IN,41.07,-85.13
46859,"Fort Wayne",Allen,IN,41.07,-85.13
46860,"Fort Wayne",Allen,IN,41.07,-85.13
46861,"Fort Wayne",Allen,IN,41.07,-85.13
46862,"Fort Wayne",Allen,IN,41.07,-85.13
46863,"Fort Wayne",Allen,IN,41.07,-85.13
46864,"Fort Wayne",Allen,IN,41.07,-85.13
46865,"Fort Wayne",Allen,IN,41.07,-85.13
46866,"Fort Wayne",Allen,IN,41.07,-85.13
46867,"Fort Wayne",Allen,IN,41.07,-85.13
46868,"Fort Wayne",Allen,IN,41.07,-85.13
46869,"Fort Wayne",Allen,IN,41.07,-85.13
46885,"Fort Wayne",Allen,IN,41.07,-85.13
46895,"Fort Wayne",Allen,IN,41.07,-85.13
46896,"Fort Wayne",Allen,IN,41.07,-85.13
46897,"Fort Wayne",Allen,IN,41.07,-85.13
46898,"Fort Wayne",Allen,IN,41.07,-85.13
46899,"Fort Wayne",Allen,IN,41.07,-85.13
46901,Kokomo,Howard,IN,40.47,-86.13
46902,Kokomo,Howard,IN,40.47,-86.13
46903,Kokomo,Howard,IN,40.47,-86.13
46904,Kokomo,Howard,IN,40.47,-86.13
46910,Akron,Fulton,IN,41.03,-86.02
46911,Amboy,Miami,IN,40.6,-85.92
46912,Athens,Fulton,IN,41.03,-86.1
46913,Bringhurst,Carroll,IN,40.51,-86.52
46914,"Bunker Hill",Miami,IN,40.66,-86.1
46915,Burlington,Carroll,IN,40.48,-86.39
46916,Burrows,Carroll,IN,40.66,-86.51
46917,Camden,Carroll,IN,40.61,-86.53
46919,Converse,Grant,IN,40.57,-85.87
46920,Cutler,Carroll,IN,40.47,-86.47
46921,Deedsville,Miami,IN,40.91,-86.12
46922,Delong,Fulton,IN,41.14,-86.42
46923,Delphi,Carroll,IN,40.58,-86.67
46926,Denver,Miami,IN,40.86,-86.07
46928,Fairmount,Grant,IN,40.41,-85.64
46929,Flora,Carroll,IN,40.54,-86.52
46930,Fowlerton,Grant,IN,40.4,-85.57
46931,Fulton,Fulton,IN,40.94,-86.26
46932,Galveston,Cass,IN,40.58,-86.19
46933,"Gas City",Grant,IN,40.48,-85.6
46935,"Grass Creek",Fulton,IN,40.94,-86.4
46936,Greentown,Howard,IN,40.47,-85.96
46937,Hemlock,Howard,IN,40.43,-86.09
46938,Jonesboro,Grant,IN,40.47,-85.62
46939,Kewanna,Fulton,IN,41.01,-86.41
46940,"La Fontaine",Wabash,IN,40.67,-85.72
46941,Lagro,Wabash,IN,40.83,-85.72
46942,"Lake Cicott",Cass,IN,40.76,-86.54
46943,Laketon,Wabash,IN,40.99,-85.87
46945,"Leiters Ford",Fulton,IN,41.12,-86.39
46946,"Liberty Mills",Wabash,IN,41.02,-85.7
46947,Logansport,Cass,IN,40.75,-86.35
46950,Lucerne,Cass,IN,40.86,-86.41
46951,Macy,Miami,IN,40.95,-86.12
46952,Marion,Grant,IN,40.54,-85.66
46953,Marion,Grant,IN,40.54,-85.66
46957,Matthews,Grant,IN,40.38,-85.49
46958,Mexico,Miami,IN,40.81,-86.11
46959,Miami,Miami,IN,40.6,-85.97
46960,Monterey,Pulaski,IN,41.15,-86.48
46961,"New Waverly",Cass,IN,40.77,-86.19
46962,"North Manchester",Wabash,IN,41,-85.77
46965,Oakford,Howard,IN,40.44,-86.16
46967,Onward,Cass,IN,40.69,-86.19
46968,Ora,Starke,IN,41.21,-86.52
46970,Peru,Miami,IN,40.75,-86.06
46971,"Grissom Arb",Miami,IN,40.65,-86.14
46974,Roann,Wabash,IN,40.91,-85.92
46975,Rochester,Fulton,IN,41.06,-86.19
46977,Rockfield,Carroll,IN,40.66,-86.58
46978,"Royal Center",Cass,IN,40.86,-86.5
46979,Russiaville,Howard,IN,40.41,-86.27
46980,Servia,Wabash,IN,40.93,-85.68
46982,"Silver Lake",Kosciusko,IN,41.07,-85.89
46984,Somerset,Wabash,IN,40.69,-85.86
46985,"Star City",Pulaski,IN,40.95,-86.52
46986,Swayzee,Grant,IN,40.5,-85.82
46987,Sweetser,Grant,IN,40.56,-85.76
46988,"Twelve Mile",Cass,IN,40.85,-86.2
46989,Upland,Grant,IN,40.46,-85.51
46990,Urbana,Wabash,IN,40.89,-85.71
46991,"Van Buren",Grant,IN,40.61,-85.5
46992,Wabash,Wabash,IN,40.79,-85.82
46994,Walton,Cass,IN,40.66,-86.24
46995,"West Middleton",Howard,IN,40.44,-86.16
46996,Winamac,Pulaski,IN,41.05,-86.6
46998,"Young America",Cass,IN,40.57,-86.34
47001,Aurora,Dearborn,IN,39.06,-84.9
47003,"West College Corner",Union,IN,39.56,-84.81
47006,Batesville,Ripley,IN,39.29,-85.21
47010,Bath,Franklin,IN,39.49,-84.83
47011,Bennington,Switzerland,IN,38.87,-85.07
47012,Brookville,Franklin,IN,39.42,-85
47016,"Cedar Grove",Franklin,IN,39.35,-84.93
47017,"Cross Plains",Ripley,IN,38.94,-85.22
47018,Dillsboro,Dearborn,IN,39.01,-85.06
47019,"East Enterprise",Switzerland,IN,38.87,-85.01
47020,Florence,Switzerland,IN,38.82,-84.93
47021,Friendship,Ripley,IN,39.11,-85.21
47022,Guilford,Dearborn,IN,39.2,-84.96
47023,Holton,Ripley,IN,39.07,-85.38
47024,Laurel,Franklin,IN,39.5,-85.18
47025,Lawrenceburg,Dearborn,IN,39.1,-84.86
47030,Metamora,Franklin,IN,39.42,-85.14
47031,Milan,Ripley,IN,39.12,-85.13
47032,"Moores Hill",Dearborn,IN,39.11,-85.08
47033,Morris,Ripley,IN,39.28,-85.17
47034,Napoleon,Ripley,IN,39.2,-85.32
47035,"New Trenton",Franklin,IN,39.31,-84.9
47036,Oldenburg,Franklin,IN,39.33,-85.2
47037,Osgood,Ripley,IN,39.12,-85.29
47038,Patriot,Switzerland,IN,38.83,-84.82
47039,Pierceville,Ripley,IN,39.11,-85.21
47040,"Rising Sun",Ohio,IN,38.95,-84.85
47041,Sunman,Ripley,IN,39.23,-85.09
47042,Versailles,Ripley,IN,39.06,-85.25
47043,Vevay,Switzerland,IN,38.74,-85.07
47060,"West Harrison",Dearborn,IN,39.26,-84.82
47102,Austin,Scott,IN,38.74,-85.81
47104,Bethlehem,Clark,IN,38.53,-85.41
47106,Borden,Clark,IN,38.46,-85.95
47107,Bradford,Harrison,IN,38.36,-86.06
47108,Campbellsburg,Washington,IN,38.65,-86.26
47110,Central,Harrison,IN,38.1,-86.15
47111,Charlestown,Clark,IN,38.45,-85.66
47112,Corydon,Harrison,IN,38.21,-86.12
47114,Crandall,Harrison,IN,38.28,-86.06
47115,Depauw,Harrison,IN,38.33,-86.21
47116,Eckerty,Crawford,IN,38.31,-86.61
47117,Elizabeth,Harrison,IN,38.12,-85.97
47118,English,Crawford,IN,38.33,-86.46
47119,"Floyds Knobs",Floyd,IN,38.31,-85.86
47120,Fredericksburg,Washington,IN,38.43,-86.18
47122,Georgetown,Floyd,IN,38.29,-85.97
47123,Grantsburg,Crawford,IN,38.28,-86.46
47124,Greenville,Floyd,IN,38.37,-85.98
47125,Hardinsburg,Orange,IN,38.46,-86.27
47126,Henryville,Clark,IN,38.53,-85.76
47129,Clarksville,Clark,IN,38.31,-85.76
47130,Jeffersonville,Clark,IN,38.3,-85.72
47131,Jeffersonville,Clark,IN,38.3,-85.72
47132,Jeffersonville,Clark,IN,38.3,-85.72
47133,Jeffersonville,Clark,IN,38.3,-85.72
47134,Jeffersonville,Clark,IN,38.3,-85.72
47135,Laconia,Harrison,IN,38.03,-86.08
47136,Lanesville,Harrison,IN,38.23,-85.98
47137,Leavenworth,Crawford,IN,38.2,-86.34
47138,Lexington,Scott,IN,38.65,-85.61
47139,"Little York",Washington,IN,38.69,-85.9
47140,Marengo,Crawford,IN,38.37,-86.34
47141,Marysville,Clark,IN,38.58,-85.65
47142,Mauckport,Harrison,IN,38.02,-86.2
47143,Memphis,Clark,IN,38.48,-85.76
47144,Jeffersonville,Clark,IN,38.3,-85.72
47145,Milltown,Crawford,IN,38.34,-86.27
47146,"Mount Saint Francis",Floyd,IN,38.35,-85.94
47147,Nabb,Clark,IN,38.61,-85.63
47150,"New Albany",Floyd,IN,38.3,-85.82
47151,"New Albany",Floyd,IN,38.3,-85.82
47160,"New Middletown",Harrison,IN,38.16,-86.05
47161,"New Salisbury",Harrison,IN,38.31,-86.1
47162,"New Washington",Clark,IN,38.56,-85.55
47163,Otisco,Clark,IN,38.53,-85.66
47164,Palmyra,Harrison,IN,38.4,-86.11
47165,Pekin,Washington,IN,38.49,-86.01
47166,Ramsey,Harrison,IN,38.31,-86.15
47167,Salem,Washington,IN,38.6,-86.09
47170,Scottsburg,Scott,IN,38.68,-85.78
47172,Sellersburg,Clark,IN,38.39,-85.75
